file_name,document_type,responsible_owner,type,value,score
incident_report_clean_0292.pdf,Incident Report,Priya Nair,DATE_TIME,May 2024,0.85
incident_report_clean_0292.pdf,Incident Report,Priya Nair,ORGANIZATION,Corrective Action,0.85
incident_report_clean_0292.pdf,Incident Report,Priya Nair,DATE_TIME,May 2026,0.85
incident_report_clean_0293.pdf,Incident Report,Tom Nguyen,DATE_TIME,Jun 2024,0.85
incident_report_clean_0293.pdf,Incident Report,Tom Nguyen,ORGANIZATION,Corrective Action,0.85
incident_report_clean_0293.pdf,Incident Report,Tom Nguyen,DATE_TIME,May 2026,0.85
incident_report_clean_0293.pdf,Incident Report,Tom Nguyen,ORGANIZATION,Team Lead,0.85
incident_report_clean_0293.pdf,Incident Report,Tom Nguyen,ORGANIZATION,IT Service Desk,0.85
incident_report_clean_0295.pdf,Incident Report,Lukas Weber,DATE_TIME,Sept 2024,0.85
incident_report_clean_0295.pdf,Incident Report,Lukas Weber,ORGANIZATION,Corrective Action,0.85
incident_report_clean_0295.pdf,Incident Report,Lukas Weber,DATE_TIME,May 2026,0.85
incident_report_clean_0295.pdf,Incident Report,Lukas Weber,ORGANIZATION,Team Lead,0.85
incident_report_clean_0295.pdf,Incident Report,Lukas Weber,ORGANIZATION,IT Service Desk,0.85
incident_report_clean_0296.pdf,Incident Report,Max Wagner,DATE_TIME,Oct 2024,0.85
incident_report_clean_0296.pdf,Incident Report,Max Wagner,ORGANIZATION,Corrective Action,0.85
incident_report_clean_0296.pdf,Incident Report,Max Wagner,DATE_TIME,May 2026,0.85
incident_report_clean_0297.pdf,Incident Report,Maria Schmidt,ORGANIZATION,Team Lead,0.85
incident_report_clean_0297.pdf,Incident Report,Maria Schmidt,ORGANIZATION,IT Service Desk,0.85
incident_report_clean_0298.pdf,Incident Report,Lukas Weber,DATE_TIME,Dec 2024,0.85
incident_report_clean_0298.pdf,Incident Report,Lukas Weber,ORGANIZATION,Corrective Action,0.85
incident_report_clean_0298.pdf,Incident Report,Lukas Weber,DATE_TIME,May 2026,0.85
incident_report_clean_0300.pdf,Incident Report,Priya Nair,DATE_TIME,Mar 2025,0.85
incident_report_clean_0300.pdf,Incident Report,Priya Nair,ORGANIZATION,Corrective Action,0.85
incident_report_clean_0300.pdf,Incident Report,Priya Nair,DATE_TIME,May 2026,0.85
incident_report_clean_0300.pdf,Incident Report,Priya Nair,ORGANIZATION,Team Lead,0.85
incident_report_clean_0300.pdf,Incident Report,Priya Nair,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_finding_0301.pdf,Supplier Onboarding,Tom Nguyen,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_finding_0301.pdf,Supplier Onboarding,Tom Nguyen,DATE_TIME,70173,0.85
supplier_onboarding_finding_0301.pdf,Supplier Onboarding,Tom Nguyen,LOCATION,Stuttgart,0.85
supplier_onboarding_finding_0302.pdf,Supplier Onboarding,Elena Hoffmann,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_finding_0302.pdf,Supplier Onboarding,Elena Hoffmann,DATE_TIME,70173,0.85
supplier_onboarding_finding_0302.pdf,Supplier Onboarding,Elena Hoffmann,LOCATION,Stuttgart,0.85
supplier_onboarding_finding_0303.pdf,Supplier Onboarding,Tom Nguyen,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_finding_0303.pdf,Supplier Onboarding,Tom Nguyen,DATE_TIME,70173,0.85
supplier_onboarding_finding_0303.pdf,Supplier Onboarding,Tom Nguyen,LOCATION,Stuttgart,0.85
supplier_onboarding_finding_0304.pdf,Supplier Onboarding,Lukas Weber,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_finding_0304.pdf,Supplier Onboarding,Lukas Weber,DATE_TIME,70173,0.85
supplier_onboarding_finding_0304.pdf,Supplier Onboarding,Lukas Weber,LOCATION,Stuttgart,0.85
supplier_onboarding_finding_0304.pdf,Supplier Onboarding,Lukas Weber,PERSON,Nina Beck,0.85
supplier_onboarding_finding_0304.pdf,Supplier Onboarding,Lukas Weber,ORGANIZATION,"nina.beck@bosch.example
Health / Accommodation Note",0.85
supplier_onboarding_finding_0304.pdf,Supplier Onboarding,Lukas Weber,URL,nina.be,0.5
supplier_onboarding_finding_0304.pdf,Supplier Onboarding,Lukas Weber,URL,nina.be,0.5
supplier_onboarding_finding_0305.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_finding_0305.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,8,0.85
supplier_onboarding_finding_0305.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,80331,0.85
supplier_onboarding_finding_0305.pdf,Supplier Onboarding,Maria Schmidt,PERSON,Maria Schmidt,0.85
supplier_onboarding_finding_0305.pdf,Supplier Onboarding,Maria Schmidt,PHONE_NUMBER,+49 151 2345 7821,0.75
supplier_onboarding_finding_0305.pdf,Supplier Onboarding,Maria Schmidt,URL,maria.sc,0.5
supplier_onboarding_finding_0305.pdf,Supplier Onboarding,Maria Schmidt,URL,maria.sc,0.5
supplier_onboarding_finding_0306.pdf,Supplier Onboarding,Jonas Fischer,IP_ADDRESS,192.168.12.34,0.95
supplier_onboarding_finding_0306.pdf,Supplier Onboarding,Jonas Fischer,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_finding_0306.pdf,Supplier Onboarding,Jonas Fischer,DATE_TIME,70173,0.85
supplier_onboarding_finding_0306.pdf,Supplier Onboarding,Jonas Fischer,LOCATION,Stuttgart,0.85
supplier_onboarding_finding_0306.pdf,Supplier Onboarding,Jonas Fischer,PERSON,efischer08,0.85
supplier_onboarding_finding_0306.pdf,Supplier Onboarding,Jonas Fischer,DATE_TIME,192.168.12.34,0.85
supplier_onboarding_finding_0306.pdf,Supplier Onboarding,Jonas Fischer,URL,elena.fi,0.5
supplier_onboarding_finding_0306.pdf,Supplier Onboarding,Jonas Fischer,URL,elena.fi,0.5
supplier_onboarding_finding_0307.pdf,Supplier Onboarding,Max Wagner,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_finding_0307.pdf,Supplier Onboarding,Max Wagner,DATE_TIME,70173,0.85
supplier_onboarding_finding_0307.pdf,Supplier Onboarding,Max Wagner,LOCATION,Stuttgart,0.85
supplier_onboarding_finding_0307.pdf,Supplier Onboarding,Max Wagner,PERSON,Jonas Keller,0.85
supplier_onboarding_finding_0307.pdf,Supplier Onboarding,Max Wagner,LOCATION,Cologne,0.85
supplier_onboarding_finding_0307.pdf,Supplier Onboarding,Max Wagner,LOCATION,Germany,0.85
supplier_onboarding_finding_0308.pdf,Supplier Onboarding,Jonas Fischer,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_finding_0308.pdf,Supplier Onboarding,Jonas Fischer,DATE_TIME,70173,0.85
supplier_onboarding_finding_0308.pdf,Supplier Onboarding,Jonas Fischer,LOCATION,Stuttgart,0.85
supplier_onboarding_finding_0308.pdf,Supplier Onboarding,Jonas Fischer,PERSON,Nina Beck,0.85
supplier_onboarding_finding_0309.pdf,Supplier Onboarding,Jonas Fischer,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_finding_0309.pdf,Supplier Onboarding,Jonas Fischer,DATE_TIME,8,0.85
supplier_onboarding_finding_0309.pdf,Supplier Onboarding,Jonas Fischer,DATE_TIME,80331,0.85
supplier_onboarding_finding_0309.pdf,Supplier Onboarding,Jonas Fischer,PERSON,Maria Schmidt,0.85
supplier_onboarding_finding_0310.pdf,Supplier Onboarding,Sofia Hartmann,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_finding_0310.pdf,Supplier Onboarding,Sofia Hartmann,DATE_TIME,8,0.85
supplier_onboarding_finding_0310.pdf,Supplier Onboarding,Sofia Hartmann,DATE_TIME,80331,0.85
supplier_onboarding_finding_0310.pdf,Supplier Onboarding,Sofia Hartmann,PERSON,Elena Fischer,0.85
supplier_onboarding_finding_0310.pdf,Supplier Onboarding,Sofia Hartmann,ORGANIZATION,Driver's License Number,0.85
supplier_onboarding_finding_0310.pdf,Supplier Onboarding,Sofia Hartmann,PHONE_NUMBER,4409-1182-21,0.75
supplier_onboarding_finding_0311.pdf,Supplier Onboarding,Priya Nair,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_finding_0311.pdf,Supplier Onboarding,Priya Nair,DATE_TIME,70173,0.85
supplier_onboarding_finding_0311.pdf,Supplier Onboarding,Priya Nair,LOCATION,Stuttgart,0.85
supplier_onboarding_finding_0311.pdf,Supplier Onboarding,Priya Nair,PERSON,Jonas Keller,0.85
supplier_onboarding_finding_0311.pdf,Supplier Onboarding,Priya Nair,LOCATION,Bangalore,0.85
supplier_onboarding_finding_0311.pdf,Supplier Onboarding,Priya Nair,DATE_TIME,2022-09-03,0.85
supplier_onboarding_finding_0311.pdf,Supplier Onboarding,Priya Nair,LOCATION,Pune,0.85
supplier_onboarding_finding_0311.pdf,Supplier Onboarding,Priya Nair,DATE_TIME,2022-09-07,0.85
supplier_onboarding_finding_0311.pdf,Supplier Onboarding,Priya Nair,LOCATION,Chennai,0.85
supplier_onboarding_finding_0311.pdf,Supplier Onboarding,Priya Nair,DATE_TIME,2022-09-09,0.85
supplier_onboarding_finding_0312.pdf,Supplier Onboarding,Lukas Weber,CREDIT_CARD,3782 822463 10005,1.0
supplier_onboarding_finding_0312.pdf,Supplier Onboarding,Lukas Weber,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_finding_0312.pdf,Supplier Onboarding,Lukas Weber,DATE_TIME,8,0.85
supplier_onboarding_finding_0312.pdf,Supplier Onboarding,Lukas Weber,DATE_TIME,80331,0.85
supplier_onboarding_finding_0312.pdf,Supplier Onboarding,Lukas Weber,DATE_TIME,"5519
Billing / Shipping Address: Am Markt 5",0.85
supplier_onboarding_finding_0312.pdf,Supplier Onboarding,Lukas Weber,LOCATION,Dresden,0.85
supplier_onboarding_finding_0312.pdf,Supplier Onboarding,Lukas Weber,LOCATION,Germany,0.85
supplier_onboarding_finding_0312.pdf,Supplier Onboarding,Lukas Weber,ORGANIZATION,Corporate Credit Card,0.85
supplier_onboarding_finding_0312.pdf,Supplier Onboarding,Lukas Weber,PHONE_NUMBER,+49 172 3310 5519,0.75
supplier_onboarding_clean_0313.pdf,Supplier Onboarding,Noah Becker,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0313.pdf,Supplier Onboarding,Noah Becker,DATE_TIME,70173,0.85
supplier_onboarding_clean_0313.pdf,Supplier Onboarding,Noah Becker,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0314.pdf,Supplier Onboarding,Noah Becker,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0314.pdf,Supplier Onboarding,Noah Becker,DATE_TIME,8,0.85
supplier_onboarding_clean_0314.pdf,Supplier Onboarding,Noah Becker,DATE_TIME,80331,0.85
supplier_onboarding_clean_0316.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,Team Lead,0.85
supplier_onboarding_clean_0316.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_clean_0317.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0317.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,8,0.85
supplier_onboarding_clean_0317.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,80331,0.85
supplier_onboarding_clean_0318.pdf,Supplier Onboarding,Anna Keller,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0318.pdf,Supplier Onboarding,Anna Keller,DATE_TIME,70173,0.85
supplier_onboarding_clean_0318.pdf,Supplier Onboarding,Anna Keller,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0320.pdf,Supplier Onboarding,Lukas Weber,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0320.pdf,Supplier Onboarding,Lukas Weber,DATE_TIME,70173,0.85
supplier_onboarding_clean_0320.pdf,Supplier Onboarding,Lukas Weber,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0322.pdf,Supplier Onboarding,Max Wagner,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0322.pdf,Supplier Onboarding,Max Wagner,DATE_TIME,8,0.85
supplier_onboarding_clean_0322.pdf,Supplier Onboarding,Max Wagner,DATE_TIME,80331,0.85
supplier_onboarding_clean_0323.pdf,Supplier Onboarding,Anna Keller,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0323.pdf,Supplier Onboarding,Anna Keller,DATE_TIME,8,0.85
supplier_onboarding_clean_0323.pdf,Supplier Onboarding,Anna Keller,DATE_TIME,80331,0.85
supplier_onboarding_clean_0324.pdf,Supplier Onboarding,Max Wagner,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0324.pdf,Supplier Onboarding,Max Wagner,DATE_TIME,8,0.85
supplier_onboarding_clean_0324.pdf,Supplier Onboarding,Max Wagner,DATE_TIME,80331,0.85
supplier_onboarding_clean_0325.pdf,Supplier Onboarding,Jonas Fischer,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0325.pdf,Supplier Onboarding,Jonas Fischer,DATE_TIME,70173,0.85
supplier_onboarding_clean_0325.pdf,Supplier Onboarding,Jonas Fischer,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0327.pdf,Supplier Onboarding,Elena Hoffmann,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0327.pdf,Supplier Onboarding,Elena Hoffmann,DATE_TIME,8,0.85
supplier_onboarding_clean_0327.pdf,Supplier Onboarding,Elena Hoffmann,DATE_TIME,80331,0.85
supplier_onboarding_clean_0328.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0328.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,70173,0.85
supplier_onboarding_clean_0328.pdf,Supplier Onboarding,Maria Schmidt,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0329.pdf,Supplier Onboarding,Priya Nair,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0329.pdf,Supplier Onboarding,Priya Nair,DATE_TIME,70173,0.85
supplier_onboarding_clean_0329.pdf,Supplier Onboarding,Priya Nair,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0330.pdf,Supplier Onboarding,Lukas Weber,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0330.pdf,Supplier Onboarding,Lukas Weber,DATE_TIME,8,0.85
supplier_onboarding_clean_0330.pdf,Supplier Onboarding,Lukas Weber,DATE_TIME,80331,0.85
supplier_onboarding_clean_0331.pdf,Supplier Onboarding,Noah Becker,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0331.pdf,Supplier Onboarding,Noah Becker,DATE_TIME,70173,0.85
supplier_onboarding_clean_0331.pdf,Supplier Onboarding,Noah Becker,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0332.pdf,Supplier Onboarding,Priya Nair,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0332.pdf,Supplier Onboarding,Priya Nair,DATE_TIME,8,0.85
supplier_onboarding_clean_0332.pdf,Supplier Onboarding,Priya Nair,DATE_TIME,80331,0.85
supplier_onboarding_clean_0332.pdf,Supplier Onboarding,Priya Nair,ORGANIZATION,Team Lead,0.85
supplier_onboarding_clean_0332.pdf,Supplier Onboarding,Priya Nair,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_clean_0333.pdf,Supplier Onboarding,Noah Becker,ORGANIZATION,Team Lead,0.85
supplier_onboarding_clean_0333.pdf,Supplier Onboarding,Noah Becker,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_clean_0334.pdf,Supplier Onboarding,Noah Becker,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0334.pdf,Supplier Onboarding,Noah Becker,DATE_TIME,70173,0.85
supplier_onboarding_clean_0334.pdf,Supplier Onboarding,Noah Becker,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0335.pdf,Supplier Onboarding,Jonas Fischer,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0335.pdf,Supplier Onboarding,Jonas Fischer,DATE_TIME,70173,0.85
supplier_onboarding_clean_0335.pdf,Supplier Onboarding,Jonas Fischer,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0336.pdf,Supplier Onboarding,Tom Nguyen,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0336.pdf,Supplier Onboarding,Tom Nguyen,DATE_TIME,70173,0.85
supplier_onboarding_clean_0336.pdf,Supplier Onboarding,Tom Nguyen,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0337.pdf,Supplier Onboarding,Tom Nguyen,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0337.pdf,Supplier Onboarding,Tom Nguyen,DATE_TIME,8,0.85
supplier_onboarding_clean_0337.pdf,Supplier Onboarding,Tom Nguyen,DATE_TIME,80331,0.85
supplier_onboarding_clean_0338.pdf,Supplier Onboarding,Sofia Hartmann,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0338.pdf,Supplier Onboarding,Sofia Hartmann,DATE_TIME,8,0.85
supplier_onboarding_clean_0338.pdf,Supplier Onboarding,Sofia Hartmann,DATE_TIME,80331,0.85
supplier_onboarding_clean_0338.pdf,Supplier Onboarding,Sofia Hartmann,ORGANIZATION,Team Lead,0.85
supplier_onboarding_clean_0338.pdf,Supplier Onboarding,Sofia Hartmann,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_clean_0339.pdf,Supplier Onboarding,Tom Nguyen,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0339.pdf,Supplier Onboarding,Tom Nguyen,DATE_TIME,8,0.85
supplier_onboarding_clean_0339.pdf,Supplier Onboarding,Tom Nguyen,DATE_TIME,80331,0.85
supplier_onboarding_clean_0343.pdf,Supplier Onboarding,Elena Hoffmann,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0343.pdf,Supplier Onboarding,Elena Hoffmann,DATE_TIME,70173,0.85
supplier_onboarding_clean_0343.pdf,Supplier Onboarding,Elena Hoffmann,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0344.pdf,Supplier Onboarding,Noah Becker,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0344.pdf,Supplier Onboarding,Noah Becker,DATE_TIME,70173,0.85
supplier_onboarding_clean_0344.pdf,Supplier Onboarding,Noah Becker,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0344.pdf,Supplier Onboarding,Noah Becker,ORGANIZATION,Team Lead,0.85
supplier_onboarding_clean_0344.pdf,Supplier Onboarding,Noah Becker,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_clean_0348.pdf,Supplier Onboarding,Noah Becker,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0348.pdf,Supplier Onboarding,Noah Becker,DATE_TIME,8,0.85
supplier_onboarding_clean_0348.pdf,Supplier Onboarding,Noah Becker,DATE_TIME,80331,0.85
supplier_onboarding_clean_0348.pdf,Supplier Onboarding,Noah Becker,ORGANIZATION,Team Lead,0.85
supplier_onboarding_clean_0348.pdf,Supplier Onboarding,Noah Becker,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_clean_0349.pdf,Supplier Onboarding,Tom Nguyen,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0349.pdf,Supplier Onboarding,Tom Nguyen,DATE_TIME,8,0.85
supplier_onboarding_clean_0349.pdf,Supplier Onboarding,Tom Nguyen,DATE_TIME,80331,0.85
supplier_onboarding_clean_0351.pdf,Supplier Onboarding,Lukas Weber,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0351.pdf,Supplier Onboarding,Lukas Weber,DATE_TIME,70173,0.85
supplier_onboarding_clean_0351.pdf,Supplier Onboarding,Lukas Weber,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0352.pdf,Supplier Onboarding,Anna Keller,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0352.pdf,Supplier Onboarding,Anna Keller,DATE_TIME,70173,0.85
supplier_onboarding_clean_0352.pdf,Supplier Onboarding,Anna Keller,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0353.pdf,Supplier Onboarding,Anna Keller,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0353.pdf,Supplier Onboarding,Anna Keller,DATE_TIME,8,0.85
supplier_onboarding_clean_0353.pdf,Supplier Onboarding,Anna Keller,DATE_TIME,80331,0.85
supplier_onboarding_clean_0354.pdf,Supplier Onboarding,Sofia Hartmann,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0354.pdf,Supplier Onboarding,Sofia Hartmann,DATE_TIME,70173,0.85
supplier_onboarding_clean_0354.pdf,Supplier Onboarding,Sofia Hartmann,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0355.pdf,Supplier Onboarding,Tom Nguyen,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0355.pdf,Supplier Onboarding,Tom Nguyen,DATE_TIME,70173,0.85
supplier_onboarding_clean_0355.pdf,Supplier Onboarding,Tom Nguyen,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0356.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0356.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,70173,0.85
supplier_onboarding_clean_0356.pdf,Supplier Onboarding,Maria Schmidt,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0357.pdf,Supplier Onboarding,Jonas Fischer,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0357.pdf,Supplier Onboarding,Jonas Fischer,DATE_TIME,70173,0.85
supplier_onboarding_clean_0357.pdf,Supplier Onboarding,Jonas Fischer,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0357.pdf,Supplier Onboarding,Jonas Fischer,ORGANIZATION,Team Lead,0.85
supplier_onboarding_clean_0357.pdf,Supplier Onboarding,Jonas Fischer,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_clean_0358.pdf,Supplier Onboarding,Priya Nair,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0358.pdf,Supplier Onboarding,Priya Nair,DATE_TIME,70173,0.85
supplier_onboarding_clean_0358.pdf,Supplier Onboarding,Priya Nair,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0358.pdf,Supplier Onboarding,Priya Nair,ORGANIZATION,Team Lead,0.85
supplier_onboarding_clean_0358.pdf,Supplier Onboarding,Priya Nair,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_clean_0360.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0360.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,70173,0.85
supplier_onboarding_clean_0360.pdf,Supplier Onboarding,Maria Schmidt,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0361.pdf,Supplier Onboarding,Priya Nair,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0361.pdf,Supplier Onboarding,Priya Nair,DATE_TIME,70173,0.85
supplier_onboarding_clean_0361.pdf,Supplier Onboarding,Priya Nair,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0362.pdf,Supplier Onboarding,Sofia Hartmann,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0362.pdf,Supplier Onboarding,Sofia Hartmann,DATE_TIME,70173,0.85
supplier_onboarding_clean_0362.pdf,Supplier Onboarding,Sofia Hartmann,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0363.pdf,Supplier Onboarding,Tom Nguyen,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0363.pdf,Supplier Onboarding,Tom Nguyen,DATE_TIME,8,0.85
supplier_onboarding_clean_0363.pdf,Supplier Onboarding,Tom Nguyen,DATE_TIME,80331,0.85
supplier_onboarding_clean_0366.pdf,Supplier Onboarding,Sofia Hartmann,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0366.pdf,Supplier Onboarding,Sofia Hartmann,DATE_TIME,70173,0.85
supplier_onboarding_clean_0366.pdf,Supplier Onboarding,Sofia Hartmann,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0367.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0367.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,70173,0.85
supplier_onboarding_clean_0367.pdf,Supplier Onboarding,Maria Schmidt,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0369.pdf,Supplier Onboarding,Max Wagner,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0369.pdf,Supplier Onboarding,Max Wagner,DATE_TIME,70173,0.85
supplier_onboarding_clean_0369.pdf,Supplier Onboarding,Max Wagner,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0370.pdf,Supplier Onboarding,Max Wagner,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0370.pdf,Supplier Onboarding,Max Wagner,DATE_TIME,8,0.85
supplier_onboarding_clean_0370.pdf,Supplier Onboarding,Max Wagner,DATE_TIME,80331,0.85
supplier_onboarding_clean_0370.pdf,Supplier Onboarding,Max Wagner,ORGANIZATION,Team Lead,0.85
supplier_onboarding_clean_0370.pdf,Supplier Onboarding,Max Wagner,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_clean_0371.pdf,Supplier Onboarding,Sofia Hartmann,ORGANIZATION,Team Lead,0.85
supplier_onboarding_clean_0371.pdf,Supplier Onboarding,Sofia Hartmann,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_clean_0373.pdf,Supplier Onboarding,Priya Nair,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0373.pdf,Supplier Onboarding,Priya Nair,DATE_TIME,70173,0.85
supplier_onboarding_clean_0373.pdf,Supplier Onboarding,Priya Nair,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0374.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0374.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,8,0.85
supplier_onboarding_clean_0374.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,80331,0.85
supplier_onboarding_clean_0374.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,Team Lead,0.85
supplier_onboarding_clean_0374.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_clean_0375.pdf,Supplier Onboarding,Priya Nair,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0375.pdf,Supplier Onboarding,Priya Nair,DATE_TIME,8,0.85
supplier_onboarding_clean_0375.pdf,Supplier Onboarding,Priya Nair,DATE_TIME,80331,0.85
supplier_onboarding_clean_0376.pdf,Supplier Onboarding,Jonas Fischer,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0376.pdf,Supplier Onboarding,Jonas Fischer,DATE_TIME,8,0.85
supplier_onboarding_clean_0376.pdf,Supplier Onboarding,Jonas Fischer,DATE_TIME,80331,0.85
supplier_onboarding_clean_0377.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0377.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,8,0.85
